Date,Week,Temp_Max,Temp_Min,Humd_Max,Humd_Min,Nh3_Max,Nh3_Min,Co2_Max,Co2_Min,Dust_Max,Dust_Min,Feed,Weight
08-02-2023,1,34.5,21.4,47,22,23,7,2225,743,0.55,0.21,167.2,157
08-02-2023,1,35.4,23.1,50,27,17,9,3972,546,0.54,0.2,167.2,157
08-02-2023,1,35.4,24.6,55,33,23,8,2309,512,0.52,0.24,167.2,157
08-02-2023,1,35.4,25.5,55,27,16,9,3774,958,0.56,0.26,167.2,157
08-02-2023,1,30.9,20.1,40,23,22,9,2522,866,0.53,0.22,171.2,163.8
08-02-2023,1,33.4,23.5,42,21,25,9,3822,924,0.49,0.15,171.2,163.8
08-02-2023,1,34.4,21.9,42,22,18,11,3683,695,0.55,0.23,171.2,163.8
08-02-2023,1,34.5,21.4,47,22,21,10,2529,501,0.49,0.24,171.2,163.8
08-02-2023,1,35.4,23.1,50,27,24,11,3805,989,0.5,0.26,171.2,163.8
08-02-2023,1,35.4,24.6,55,33,21,9,3052,702,0.54,0.25,171.2,163.8
08-02-2023,1,35.4,25.5,55,27,16,10,3968,946,0.5,0.17,171.2,163.8
08-02-2023,1,30.9,20.1,40,23,15,7,3273,988,0.56,0.22,167.4,152.8
08-02-2023,1,33.4,23.5,42,21,18,9,2302,507,0.5,0.18,167.4,152.8
08-02-2023,1,34.4,21.9,42,22,20,11,2451,842,0.52,0.18,167.4,152.8
08-02-2023,1,34.5,21.4,47,22,25,10,2100,795,0.48,0.24,167.4,152.8
08-02-2023,1,35.4,23.1,50,27,23,9,2475,752,0.47,0.23,167.4,152.8
08-02-2023,1,35.4,24.6,55,33,23,12,2421,952,0.48,0.17,167.4,152.8
08-02-2023,1,35.4,25.5,55,27,23,11,2820,811,0.52,0.18,167.4,152.8
08-02-2023,1,30.9,20.1,40,23,21,8,3663,820,0.48,0.21,174.6,161.2
08-02-2023,1,33.4,23.5,42,21,22,7,3485,639,0.52,0.23,174.6,161.2
08-02-2023,1,34.4,21.9,42,22,21,12,3186,972,0.56,0.21,174.6,161.2
08-02-2023,1,34.5,21.4,47,22,16,10,3152,675,0.54,0.21,174.6,161.2
08-02-2023,1,35.4,23.1,50,27,23,9,2363,730,0.53,0.18,174.6,161.2
08-02-2023,1,35.4,24.6,55,33,20,9,3577,902,0.5,0.25,174.6,161.2
08-02-2023,1,35.4,25.5,55,27,20,8,2672,670,0.56,0.19,174.6,161.2
08-02-2023,1,30.9,20.1,40,23,24,11,2145,670,0.55,0.2,178,164.4
08-02-2023,1,33.4,23.5,42,21,22,11,2020,571,0.56,0.25,178,164.4
08-02-2023,1,34.4,21.9,42,22,20,10,2300,616,0.52,0.19,178,164.4
08-02-2023,1,34.5,21.4,47,22,20,12,3193,591,0.54,0.16,178,164.4
08-02-2023,1,35.4,23.1,50,27,16,11,3023,542,0.55,0.26,178,164.4
08-02-2023,1,35.4,24.6,55,33,25,7,3310,615,0.48,0.23,178,164.4
08-02-2023,1,35.4,25.5,55,27,23,10,2899,860,0.54,0.21,178,164.4
08-02-2023,1,30.9,20.1,40,23,18,9,2085,725,0.55,0.27,175.2,162.4
08-02-2023,1,33.4,23.5,42,21,25,10,2151,942,0.56,0.24,175.2,162.4
08-02-2023,1,34.4,21.9,42,22,24,8,3975,706,0.55,0.23,175.2,162.4
08-02-2023,1,34.5,21.4,47,22,22,12,3753,695,0.52,0.24,175.2,162.4
08-02-2023,1,35.4,23.1,50,27,16,11,2712,587,0.47,0.18,175.2,162.4
08-02-2023,1,35.4,24.6,55,33,22,8,2515,900,0.49,0.19,175.2,162.4
08-02-2023,1,35.4,25.5,55,27,23,7,2606,549,0.47,0.23,175.2,162.4
08-02-2023,1,30.9,20.1,40,23,16,9,2133,684,0.55,0.23,176.8,160.6
08-02-2023,1,33.4,23.5,42,21,16,11,2203,541,0.5,0.26,176.8,160.6
08-02-2023,1,34.4,21.9,42,22,23,8,3392,921,0.52,0.24,176.8,160.6
08-02-2023,1,34.5,21.4,47,22,15,12,2485,519,0.55,0.2,176.8,160.6
08-02-2023,1,35.4,23.1,50,27,25,11,2707,932,0.47,0.2,176.8,160.6
08-02-2023,1,35.4,24.6,55,33,18,9,2087,909,0.48,0.18,176.8,160.6
08-02-2023,1,35.4,25.5,55,27,20,11,3907,535,0.56,0.21,176.8,160.6
08-02-2023,1,30.9,20.1,40,23,17,8,3728,646,0.54,0.25,176.6,161.8
08-02-2023,1,33.4,23.5,42,21,18,12,3001,906,0.48,0.17,176.6,161.8
08-02-2023,1,34.4,21.9,42,22,18,12,2936,960,0.56,0.19,176.6,161.8
08-02-2023,1,34.5,21.4,47,22,21,7,3240,645,0.53,0.17,176.6,161.8
08-02-2023,1,35.4,23.1,50,27,18,8,2174,842,0.54,0.22,176.6,161.8
08-02-2023,1,35.4,24.6,55,33,24,10,3657,955,0.55,0.22,176.6,161.8
08-02-2023,1,35.4,25.5,55,27,16,9,3001,998,0.51,0.18,176.6,161.8
08-02-2023,1,30.9,20.1,40,23,23,12,3852,687,0.53,0.17,169,157.6
08-02-2023,1,33.4,23.5,42,21,22,9,2021,875,0.55,0.18,169,157.6
08-02-2023,1,34.4,21.9,42,22,18,11,2199,921,0.5,0.22,169,157.6
08-02-2023,1,34.5,21.4,47,22,16,10,3651,841,0.48,0.23,169,157.6
08-02-2023,1,35.4,23.1,50,27,18,10,3204,751,0.5,0.17,169,157.6
08-02-2023,1,35.4,24.6,55,33,18,7,2671,998,0.55,0.21,169,157.6
08-02-2023,1,35.4,25.5,55,27,19,7,3215,919,0.48,0.19,169,157.6
08-02-2023,1,30.9,20.1,40,23,21,10,2206,734,0.53,0.23,169.6,162.4
08-02-2023,1,33.4,23.5,42,21,20,10,2243,921,0.53,0.26,169.6,162.4
08-02-2023,1,34.4,21.9,42,22,15,10,3091,887,0.52,0.19,169.6,162.4
08-02-2023,1,34.5,21.4,47,22,21,12,3299,847,0.53,0.19,169.6,162.4
08-02-2023,1,35.4,23.1,50,27,19,12,2249,649,0.5,0.16,169.6,162.4
08-02-2023,1,35.4,24.6,55,33,17,9,3136,871,0.51,0.18,169.6,162.4
08-02-2023,1,35.4,25.5,55,27,16,10,3286,717,0.56,0.22,169.6,162.4
08-02-2023,1,30.9,20.1,40,23,19,12,3345,742,0.53,0.16,175.6,163
08-02-2023,1,33.4,23.5,42,21,24,9,2843,709,0.53,0.2,175.6,163
08-02-2023,1,34.4,21.9,42,22,21,8,3031,713,0.55,0.21,175.6,163
08-02-2023,1,34.5,21.4,47,22,15,12,3171,523,0.51,0.24,175.6,163
08-02-2023,1,35.4,23.1,50,27,19,8,2980,988,0.51,0.21,175.6,163
08-02-2023,1,35.4,24.6,55,33,17,9,3076,569,0.56,0.17,175.6,163
08-02-2023,1,35.4,25.5,55,27,19,8,2233,801,0.5,0.26,175.6,163
08-02-2023,1,30.9,20.1,40,23,19,11,3561,544,0.5,0.17,172.4,156.8
08-02-2023,1,33.4,23.5,42,21,15,12,2016,738,0.55,0.21,172.4,156.8
08-02-2023,1,34.4,21.9,42,22,15,10,3262,646,0.49,0.27,172.4,156.8
08-02-2023,1,34.5,21.4,47,22,21,12,3404,904,0.52,0.23,172.4,156.8
08-02-2023,1,35.4,23.1,50,27,23,11,2904,986,0.54,0.26,172.4,156.8
08-02-2023,1,35.4,24.6,55,33,16,8,3561,672,0.52,0.2,172.4,156.8
08-02-2023,1,35.4,25.5,55,27,20,10,2744,893,0.49,0.2,172.4,156.8
08-02-2023,1,30.9,20.1,40,23,16,11,2789,956,0.51,0.17,177,162.8
08-02-2023,1,33.4,23.5,42,21,15,9,3885,986,0.52,0.27,177,162.8
08-02-2023,1,34.4,21.9,42,22,23,9,2775,659,0.5,0.15,177,162.8
08-02-2023,1,34.5,21.4,47,22,25,11,3378,752,0.52,0.21,177,162.8
08-02-2023,1,35.4,23.1,50,27,25,10,2786,829,0.55,0.24,177,162.8
08-02-2023,1,35.4,24.6,55,33,25,10,3770,545,0.48,0.19,177,162.8
08-02-2023,1,35.4,25.5,55,27,19,12,3344,630,0.56,0.18,177,162.8
08-02-2023,1,30.9,20.1,40,23,21,12,2265,579,0.51,0.23,171.2,165
08-02-2023,1,33.4,23.5,42,21,22,10,2302,861,0.55,0.16,171.2,165
08-02-2023,1,34.4,21.9,42,22,15,9,2539,708,0.49,0.16,171.2,165
08-02-2023,1,34.5,21.4,47,22,20,11,2453,957,0.5,0.2,171.2,165
08-02-2023,1,35.4,23.1,50,27,16,11,3877,798,0.5,0.25,171.2,165
08-02-2023,1,35.4,24.6,55,33,22,12,3643,658,0.55,0.25,171.2,165
08-02-2023,1,35.4,25.5,55,27,19,8,3413,829,0.52,0.24,171.2,165
08-02-2023,1,30.9,20.1,40,23,18,10,2092,789,0.48,0.16,170.6,157.8
08-02-2023,1,33.4,23.5,42,21,20,7,2143,690,0.5,0.17,170.6,157.8
08-02-2023,1,34.4,21.9,42,22,21,9,2434,923,0.5,0.24,170.6,157.8
08-02-2023,1,34.5,21.4,47,22,22,8,3656,942,0.48,0.21,170.6,157.8
08-02-2023,1,35.4,23.1,50,27,24,9,3528,705,0.52,0.25,170.6,157.8
08-02-2023,1,35.4,24.6,55,33,20,12,2501,975,0.52,0.17,170.6,157.8
08-02-2023,1,35.4,25.5,55,27,17,8,3475,724,0.53,0.2,170.6,157.8
08-02-2023,1,30.9,20.1,40,23,25,7,3836,524,0.54,0.17,172.8,159.2
08-02-2023,1,33.4,23.5,42,21,19,9,3926,599,0.54,0.27,172.8,159.2
08-02-2023,1,34.4,21.9,42,22,19,9,2393,630,0.5,0.18,172.8,159.2
08-02-2023,1,34.5,21.4,47,22,23,10,2389,726,0.52,0.25,172.8,159.2
08-02-2023,1,35.4,23.1,50,27,16,9,3961,942,0.53,0.27,172.8,159.2
08-02-2023,1,35.4,24.6,55,33,20,9,3715,893,0.54,0.17,172.8,159.2
08-02-2023,1,35.4,25.5,55,27,15,11,3293,503,0.53,0.26,172.8,159.2
08-02-2023,1,30.9,20.1,40,23,24,12,2693,723,0.5,0.26,181.8,167.6
08-02-2023,1,33.4,23.5,42,21,16,9,3612,759,0.53,0.24,181.8,167.6
08-02-2023,1,34.4,21.9,42,22,24,12,3172,759,0.53,0.24,181.8,167.6
08-02-2023,1,34.5,21.4,47,22,17,11,3501,803,0.51,0.16,181.8,167.6
08-02-2023,1,35.4,23.1,50,27,24,9,3291,897,0.52,0.23,181.8,167.6
08-02-2023,1,35.4,24.6,55,33,22,12,2403,885,0.54,0.17,181.8,167.6
08-02-2023,1,35.4,25.5,55,27,20,7,3277,650,0.49,0.2,181.8,167.6
08-02-2023,1,30.9,20.1,40,23,17,10,3139,519,0.51,0.22,173.4,167.6
08-02-2023,1,33.4,23.5,42,21,21,8,2694,648,0.53,0.17,173.4,167.6
08-02-2023,1,34.4,21.9,42,22,19,8,2483,687,0.55,0.25,173.4,167.6
08-02-2023,1,34.5,21.4,47,22,19,9,3486,819,0.5,0.26,173.4,167.6
08-02-2023,1,35.4,23.1,50,27,21,10,3208,626,0.54,0.26,173.4,167.6
08-02-2023,1,35.4,24.6,55,33,19,11,3739,637,0.48,0.19,173.4,167.6
08-02-2023,1,35.4,25.5,55,27,21,12,3014,767,0.5,0.19,173.4,167.6
08-02-2023,1,30.9,20.1,40,23,18,11,2135,850,0.53,0.2,174.6,159.6
08-02-2023,1,33.4,23.5,42,21,15,7,2145,882,0.5,0.17,174.6,159.6
08-02-2023,1,34.4,21.9,42,22,16,11,3364,974,0.5,0.16,174.6,159.6
08-02-2023,1,34.5,21.4,47,22,23,7,2060,954,0.52,0.21,174.6,159.6
08-02-2023,1,35.4,23.1,50,27,20,9,3482,550,0.48,0.26,174.6,159.6
08-02-2023,1,35.4,24.6,55,33,19,7,3330,514,0.51,0.21,174.6,159.6
08-02-2023,1,35.4,25.5,55,27,18,10,2902,729,0.54,0.26,174.6,159.6
08-02-2023,1,30.9,20.1,40,23,20,11,3553,992,0.56,0.24,176.2,163.6
08-02-2023,1,33.4,23.5,42,21,24,12,3696,664,0.53,0.23,176.2,163.6
08-02-2023,1,34.4,21.9,42,22,17,9,2109,569,0.55,0.21,176.2,163.6
08-02-2023,1,34.5,21.4,47,22,18,7,3711,722,0.5,0.21,176.2,163.6
08-02-2023,1,35.4,23.1,50,27,17,8,3791,510,0.49,0.18,176.2,163.6
08-02-2023,1,35.4,24.6,55,33,15,7,2600,926,0.47,0.16,176.2,163.6
08-02-2023,1,35.4,25.5,55,27,23,10,2807,511,0.55,0.26,176.2,163.6
08-02-2023,1,30.9,20.1,40,23,23,8,3375,934,0.52,0.2,179.4,163.4
08-02-2023,1,33.4,23.5,42,21,19,7,2857,805,0.48,0.24,179.4,163.4
08-02-2023,1,34.4,21.9,42,22,16,10,2338,968,0.54,0.22,179.4,163.4
08-02-2023,1,34.5,21.4,47,22,23,9,2292,899,0.53,0.16,179.4,163.4
08-02-2023,1,35.4,23.1,50,27,20,7,3903,592,0.51,0.2,179.4,163.4
08-02-2023,1,35.4,24.6,55,33,21,11,2605,702,0.47,0.23,179.4,163.4
08-02-2023,1,35.4,25.5,55,27,20,11,3479,860,0.51,0.26,179.4,163.4
08-02-2023,1,30.9,20.1,40,23,23,12,3118,921,0.51,0.22,175.2,162.4
08-02-2023,1,33.4,23.5,42,21,17,10,3723,927,0.51,0.26,175.2,162.4
08-02-2023,1,34.4,21.9,42,22,22,12,2328,686,0.54,0.19,175.2,162.4
08-02-2023,1,34.5,21.4,47,22,21,8,2318,718,0.48,0.17,175.2,162.4
08-02-2023,1,35.4,23.1,50,27,22,7,3960,907,0.54,0.23,175.2,162.4
08-02-2023,1,35.4,24.6,55,33,21,7,3958,917,0.52,0.21,175.2,162.4
08-02-2023,1,35.4,25.5,55,27,20,8,3086,634,0.51,0.18,175.2,162.4
08-02-2023,1,30.9,20.1,40,23,24,11,2653,770,0.52,0.16,159.8,150.8
08-02-2023,1,33.4,23.5,42,21,22,10,3463,666,0.51,0.2,159.8,150.8
08-02-2023,1,34.4,21.9,42,22,16,7,2546,541,0.5,0.26,159.8,150.8
08-02-2023,1,34.5,21.4,47,22,18,9,3696,565,0.54,0.19,159.8,150.8
08-02-2023,1,35.4,23.1,50,27,21,9,2453,588,0.56,0.21,159.8,150.8
08-02-2023,1,35.4,24.6,55,33,21,7,3708,541,0.48,0.25,159.8,150.8
08-02-2023,1,35.4,25.5,55,27,20,9,3294,655,0.55,0.2,159.8,150.8
08-02-2023,1,30.9,20.1,40,23,24,12,2697,507,0.56,0.2,167.4,154.6
08-02-2023,1,33.4,23.5,42,21,20,8,3322,714,0.55,0.21,167.4,154.6
08-02-2023,1,34.4,21.9,42,22,16,12,3225,572,0.5,0.24,167.4,154.6
08-02-2023,1,34.5,21.4,47,22,17,7,2306,923,0.5,0.18,167.4,154.6
08-02-2023,1,35.4,23.1,50,27,21,9,2576,687,0.52,0.27,167.4,154.6
08-02-2023,1,35.4,24.6,55,33,22,7,2234,947,0.54,0.27,167.4,154.6
08-02-2023,1,35.4,25.5,55,27,23,9,2817,530,0.54,0.19,167.4,154.6
08-02-2023,1,30.9,20.1,40,23,17,7,3134,593,0.54,0.2,166.4,156
08-02-2023,1,33.4,23.5,42,21,24,8,3034,943,0.49,0.15,166.4,156
08-02-2023,1,34.4,21.9,42,22,19,8,2908,953,0.56,0.17,166.4,156
08-02-2023,1,34.5,21.4,47,22,21,12,2164,730,0.56,0.27,166.4,156
08-02-2023,1,35.4,23.1,50,27,24,11,3407,535,0.49,0.18,166.4,156
08-02-2023,1,35.4,24.6,55,33,23,8,3237,863,0.5,0.26,166.4,156
08-02-2023,1,35.4,25.5,55,27,21,9,3323,955,0.48,0.18,166.4,156
08-02-2023,1,30.9,20.1,40,23,24,8,3498,879,0.53,0.19,158.8,151.4
08-02-2023,1,33.4,23.5,42,21,23,7,3389,949,0.49,0.18,158.8,151.4
08-02-2023,1,34.4,21.9,42,22,19,7,2380,620,0.55,0.27,158.8,151.4
08-02-2023,1,34.5,21.4,47,22,16,11,2763,571,0.53,0.16,158.8,151.4
08-02-2023,1,35.4,23.1,50,27,15,7,2592,545,0.5,0.21,158.8,151.4
08-02-2023,1,35.4,24.6,55,33,15,10,3400,725,0.53,0.15,158.8,151.4
08-02-2023,1,35.4,25.5,55,27,22,11,3434,884,0.49,0.18,158.8,151.4
08-02-2023,1,30.9,20.1,40,23,20,10,3244,503,0.56,0.24,178.6,167.4
08-02-2023,1,33.4,23.5,42,21,18,9,2471,506,0.55,0.18,178.6,167.4
08-02-2023,1,34.4,21.9,42,22,25,10,2543,817,0.48,0.21,178.6,167.4
08-02-2023,1,34.5,21.4,47,22,22,9,3735,725,0.54,0.19,178.6,167.4
08-02-2023,1,35.4,23.1,50,27,17,7,3334,597,0.49,0.2,178.6,167.4
08-02-2023,1,35.4,24.6,55,33,23,10,3139,991,0.52,0.24,178.6,167.4
08-02-2023,1,35.4,25.5,55,27,19,12,2425,750,0.52,0.22,178.6,167.4
08-02-2023,1,30.9,20.1,40,23,17,7,3343,668,0.49,0.22,179.2,164.2
08-02-2023,1,33.4,23.5,42,21,15,11,3800,511,0.48,0.15,179.2,164.2
08-02-2023,1,34.4,21.9,42,22,17,11,3420,720,0.52,0.23,179.2,164.2
08-02-2023,1,34.5,21.4,47,22,21,11,3125,611,0.5,0.24,179.2,164.2
08-02-2023,1,35.4,23.1,50,27,15,12,2810,920,0.55,0.15,179.2,164.2
08-02-2023,1,35.4,24.6,55,33,21,7,3757,554,0.54,0.22,179.2,164.2
08-02-2023,1,35.4,25.5,55,27,19,8,2793,951,0.52,0.26,179.2,164.2
08-02-2023,1,30.9,20.1,40,23,20,9,3935,767,0.53,0.27,168.2,155.4
08-02-2023,1,33.4,23.5,42,21,17,9,3384,543,0.53,0.22,168.2,155.4
08-02-2023,1,34.4,21.9,42,22,25,10,3802,929,0.5,0.16,168.2,155.4
08-02-2023,1,34.5,21.4,47,22,25,12,2535,655,0.53,0.19,168.2,155.4
08-02-2023,1,35.4,23.1,50,27,19,12,2234,721,0.49,0.21,168.2,155.4
08-02-2023,1,35.4,24.6,55,33,24,11,2923,513,0.47,0.15,168.2,155.4
08-02-2023,1,35.4,25.5,55,27,20,9,2412,699,0.54,0.2,168.2,155.4
08-02-2023,1,30.9,20.1,40,23,18,10,3003,560,0.51,0.22,180.6,166.8
08-02-2023,1,33.4,23.5,42,21,21,10,2079,982,0.5,0.18,180.6,166.8
08-02-2023,1,34.4,21.9,42,22,21,12,2557,717,0.53,0.2,180.6,166.8
08-02-2023,1,34.5,21.4,47,22,16,9,2210,780,0.47,0.19,180.6,166.8
08-02-2023,1,35.4,23.1,50,27,21,12,3807,835,0.49,0.21,180.6,166.8
08-02-2023,1,35.4,24.6,55,33,15,8,3460,631,0.49,0.16,180.6,166.8
08-02-2023,1,35.4,25.5,55,27,25,7,3939,568,0.5,0.16,180.6,166.8
08-02-2023,1,30.9,20.1,40,23,19,9,3034,981,0.51,0.24,180,165.8
08-02-2023,1,33.4,23.5,42,21,23,8,2125,780,0.51,0.24,180,165.8
08-02-2023,1,34.4,21.9,42,22,15,8,3288,533,0.47,0.17,180,165.8
08-02-2023,1,34.5,21.4,47,22,17,8,2879,848,0.51,0.25,180,165.8
08-02-2023,1,35.4,23.1,50,27,22,12,3211,564,0.49,0.17,180,165.8
08-02-2023,1,35.4,24.6,55,33,17,12,2896,789,0.49,0.21,180,165.8
08-02-2023,1,35.4,25.5,55,27,17,7,2457,896,0.5,0.23,180,165.8
08-02-2023,1,30.9,20.1,40,23,23,8,3442,570,0.53,0.19,178,162.2
08-02-2023,1,33.4,23.5,42,21,22,12,2306,761,0.48,0.18,178,162.2
08-02-2023,1,34.4,21.9,42,22,15,7,3574,546,0.55,0.16,178,162.2
08-02-2023,1,34.5,21.4,47,22,24,11,2104,786,0.49,0.2,178,162.2
08-02-2023,1,35.4,23.1,50,27,21,11,3058,598,0.47,0.22,178,162.2
08-02-2023,1,35.4,24.6,55,33,20,8,3528,930,0.51,0.26,178,162.2
08-02-2023,1,35.4,25.5,55,27,15,7,2387,596,0.51,0.26,178,162.2
08-02-2023,1,30.9,20.1,40,23,23,8,2044,650,0.51,0.16,169.8,163.2
08-02-2023,1,33.4,23.5,42,21,24,7,2537,574,0.48,0.24,169.8,163.2
08-02-2023,1,34.4,21.9,42,22,24,8,3324,754,0.54,0.18,169.8,163.2
08-02-2023,1,34.5,21.4,47,22,23,9,3708,598,0.5,0.16,169.8,163.2
08-02-2023,1,35.4,23.1,50,27,16,7,3888,707,0.52,0.23,169.8,163.2
08-02-2023,1,35.4,24.6,55,33,16,11,3070,933,0.48,0.26,169.8,163.2
08-02-2023,1,35.4,25.5,55,27,16,11,2241,576,0.55,0.19,169.8,163.2
08-02-2023,1,30.9,20.1,40,23,25,9,3328,700,0.51,0.16,165.4,164.6
08-02-2023,1,33.4,23.5,42,21,16,9,2846,644,0.48,0.2,165.4,164.6
08-02-2023,1,34.4,21.9,42,22,22,8,3768,937,0.54,0.2,165.4,164.6
08-02-2023,1,34.5,21.4,47,22,19,12,3678,506,0.53,0.21,165.4,164.6
08-02-2023,1,35.4,23.1,50,27,20,8,2290,549,0.52,0.17,165.4,164.6
08-02-2023,1,35.4,24.6,55,33,22,10,2714,573,0.53,0.18,165.4,164.6
08-02-2023,1,35.4,25.5,55,27,17,8,3502,793,0.47,0.25,165.4,164.6
08-02-2023,1,30.9,20.1,40,23,20,11,2452,567,0.5,0.17,175.4,165.2
08-02-2023,1,33.4,23.5,42,21,25,11,2731,980,0.56,0.16,175.4,165.2
08-02-2023,1,34.4,21.9,42,22,21,9,3988,928,0.53,0.2,175.4,165.2
08-02-2023,1,34.5,21.4,47,22,19,8,3231,548,0.5,0.23,175.4,165.2
08-02-2023,1,35.4,23.1,50,27,15,10,3695,958,0.52,0.21,175.4,165.2
08-02-2023,1,35.4,24.6,55,33,21,9,3969,502,0.56,0.24,175.4,165.2
08-02-2023,1,35.4,25.5,55,27,23,11,3729,669,0.52,0.19,175.4,165.2
08-02-2023,1,30.9,20.1,40,23,18,12,2119,757,0.5,0.21,175.2,159.4
08-02-2023,1,33.4,23.5,42,21,18,7,2880,850,0.56,0.19,175.2,159.4
08-02-2023,1,34.4,21.9,42,22,16,9,2966,802,0.48,0.26,175.2,159.4
08-02-2023,1,34.5,21.4,47,22,21,8,2164,932,0.54,0.21,175.2,159.4
08-02-2023,1,35.4,23.1,50,27,15,10,2327,720,0.55,0.24,175.2,159.4
08-02-2023,1,35.4,24.6,55,33,23,7,2894,852,0.54,0.17,175.2,159.4
08-02-2023,1,35.4,25.5,55,27,20,7,3967,635,0.55,0.18,175.2,159.4
08-02-2023,1,30.9,20.1,40,23,17,11,2663,658,0.55,0.22,172.4,160.4
08-02-2023,1,33.4,23.5,42,21,17,9,3282,641,0.47,0.21,172.4,160.4
08-02-2023,1,34.4,21.9,42,22,22,7,2818,664,0.5,0.21,172.4,160.4
08-02-2023,1,34.5,21.4,47,22,18,8,2557,754,0.48,0.17,172.4,160.4
08-02-2023,1,35.4,23.1,50,27,19,7,3674,800,0.53,0.25,172.4,160.4
08-02-2023,1,35.4,24.6,55,33,18,11,3436,871,0.48,0.21,172.4,160.4
08-02-2023,1,35.4,25.5,55,27,18,7,2394,712,0.53,0.19,172.4,160.4
08-02-2023,1,30.9,20.1,40,23,25,11,3071,564,0.54,0.27,164.4,156.6
08-02-2023,1,33.4,23.5,42,21,15,7,2423,702,0.52,0.26,164.4,156.6
08-02-2023,1,34.4,21.9,42,22,20,11,2063,595,0.5,0.22,164.4,156.6
08-02-2023,1,34.5,21.4,47,22,22,11,2429,538,0.53,0.21,164.4,156.6
08-02-2023,1,35.4,23.1,50,27,21,11,2757,549,0.52,0.2,164.4,156.6
08-02-2023,1,35.4,24.6,55,33,18,10,2724,660,0.52,0.25,164.4,156.6
08-02-2023,1,35.4,25.5,55,27,21,7,2737,831,0.52,0.24,164.4,156.6
08-02-2023,1,30.9,20.1,40,23,15,12,2924,656,0.53,0.25,173,157.6
08-02-2023,1,33.4,23.5,42,21,25,12,3755,612,0.5,0.23,173,157.6
08-02-2023,1,34.4,21.9,42,22,18,7,2812,699,0.55,0.25,173,157.6
08-02-2023,1,34.5,21.4,47,22,17,9,3581,976,0.52,0.21,173,157.6
08-02-2023,1,35.4,23.1,50,27,18,11,2183,754,0.55,0.27,173,157.6
08-02-2023,1,35.4,24.6,55,33,25,9,2292,554,0.5,0.21,173,157.6
08-02-2023,1,35.4,25.5,55,27,23,7,2489,810,0.54,0.25,173,157.6
08-02-2023,1,30.9,20.1,40,23,19,9,2038,900,0.49,0.21,178.2,165
08-02-2023,1,33.4,23.5,42,21,22,12,2621,760,0.48,0.18,178.2,165
08-02-2023,1,34.4,21.9,42,22,25,7,3527,837,0.56,0.26,178.2,165
08-02-2023,1,34.5,21.4,47,22,21,10,3072,905,0.49,0.2,178.2,165
08-02-2023,1,35.4,23.1,50,27,21,7,2148,992,0.49,0.16,178.2,165
08-02-2023,1,35.4,24.6,55,33,21,7,3082,701,0.49,0.18,178.2,165
08-02-2023,1,35.4,25.5,55,27,25,12,2138,513,0.52,0.19,178.2,165
08-02-2023,1,30.9,20.1,40,23,18,7,3804,676,0.54,0.18,171.2,158.6
08-02-2023,1,33.4,23.5,42,21,25,9,3147,802,0.51,0.27,171.2,158.6
08-02-2023,1,34.4,21.9,42,22,17,9,2014,947,0.49,0.18,171.2,158.6
08-02-2023,1,34.5,21.4,47,22,25,12,2327,546,0.51,0.24,171.2,158.6
08-02-2023,1,35.4,23.1,50,27,22,10,3584,707,0.47,0.26,171.2,158.6
08-02-2023,1,35.4,24.6,55,33,17,12,3612,773,0.54,0.19,171.2,158.6
08-02-2023,1,35.4,25.5,55,27,20,11,3836,759,0.55,0.18,171.2,158.6
08-02-2023,1,30.9,20.1,40,23,25,12,2240,819,0.52,0.22,175.8,165
08-02-2023,1,33.4,23.5,42,21,15,7,3568,993,0.49,0.22,175.8,165
08-02-2023,1,34.4,21.9,42,22,24,10,2028,826,0.54,0.21,175.8,165
08-02-2023,1,34.5,21.4,47,22,22,9,3594,850,0.53,0.26,175.8,165
08-02-2023,1,35.4,23.1,50,27,18,10,3951,551,0.49,0.15,175.8,165
08-02-2023,1,35.4,24.6,55,33,16,10,2974,577,0.48,0.2,175.8,165
08-02-2023,1,35.4,25.5,55,27,23,8,2424,587,0.51,0.23,175.8,165
08-02-2023,1,30.9,20.1,40,23,25,10,3373,577,0.47,0.23,175,160.6
08-02-2023,1,33.4,23.5,42,21,23,10,3440,766,0.49,0.24,175,160.6
08-02-2023,1,34.4,21.9,42,22,21,10,2947,894,0.5,0.19,175,160.6
08-02-2023,1,34.5,21.4,47,22,19,9,3763,791,0.53,0.16,175,160.6
08-02-2023,1,35.4,23.1,50,27,16,12,2899,883,0.47,0.24,175,160.6
08-02-2023,1,35.4,24.6,55,33,20,8,2500,513,0.54,0.23,175,160.6
08-02-2023,1,35.4,25.5,55,27,17,12,2883,643,0.56,0.2,175,160.6
08-02-2023,1,30.9,20.1,40,23,23,9,2659,719,0.51,0.21,176.6,162.6
08-02-2023,1,33.4,23.5,42,21,19,9,3766,706,0.55,0.24,176.6,162.6
08-02-2023,1,34.4,21.9,42,22,23,12,2910,530,0.49,0.2,176.6,162.6
08-02-2023,1,34.5,21.4,47,22,21,7,2042,535,0.49,0.25,176.6,162.6
08-02-2023,1,35.4,23.1,50,27,24,7,2979,652,0.51,0.16,176.6,162.6
08-02-2023,1,35.4,24.6,55,33,20,7,3156,732,0.47,0.15,176.6,162.6
08-02-2023,1,35.4,25.5,55,27,24,7,3202,841,0.48,0.21,176.6,162.6
08-02-2023,1,30.9,20.1,40,23,16,8,2815,739,0.5,0.2,175.4,165.8
